Country, Year,Week,Received/ collected,A (H1),A (H1N1)pdm09,A (H3),A (H5),A (not subtyped),A (Total),B (Yamagata lineage),B (Victoria lineage),B (lineage not determined),B (Total),Total number of influenza positive viruses,ILI activity
France,2010,39,424,0,1,0,0,1,2,0,0,0,0,2,Sporadic
France,2010,40,504,0,0,0,0,0,0,0,0,1,1,1,Sporadic
France,2010,41,496,0,0,1,0,0,1,0,1,0,1,2,No Activity
France,2010,42,516,0,1,1,0,1,3,0,0,1,1,4,No Activity
France,2010,43,450,0,0,1,0,0,1,0,1,1,2,3,Sporadic
France,2010,44,412,0,0,2,0,4,6,0,3,0,3,9,Sporadic
France,2010,45,369,0,3,2,0,2,7,0,3,1,4,11,Sporadic
France,2010,46,604,0,1,2,0,2,5,1,3,6,10,15,Sporadic
France,2010,47,671,0,5,9,0,6,20,2,7,3,12,32,Sporadic
France,2010,48,746,0,14,5,0,13,32,1,15,16,32,64,Sporadic
France,2010,49,858,0,29,13,0,31,73,2,24,24,50,123,Sporadic
France,2010,50,860,0,53,14,0,45,112,1,43,31,75,187,Regional Outbreak
France,2010,51,1139,0,98,11,0,86,195,2,27,71,100,295,Widespread Outbreak
France,2010,52,1266,0,168,24,0,187,379,1,28,90,119,498,Widespread Outbreak
France,2011,1,1572,0,275,32,0,267,574,1,16,199,216,790,Widespread Outbreak
France,2011,2,1657,0,286,26,0,307,619,2,13,224,239,858,Widespread Outbreak
France,2011,3,1989,0,261,22,0,232,515,1,12,233,246,761,Widespread Outbreak
France,2011,4,1912,0,281,27,0,252,560,1,21,248,270,830,Widespread Outbreak
France,2011,5,2144,0,275,19,0,230,524,1,11,343,355,879,Widespread Outbreak
France,2011,6,2135,0,206,14,0,217,437,1,10,366,377,814,Widespread Outbreak
France,2011,7,1973,0,180,5,0,147,332,1,6,299,306,638,Widespread Outbreak
France,2011,8,1716,0,95,6,0,111,212,0,4,186,190,402,Widespread Outbreak
France,2011,9,1409,0,61,6,0,52,119,1,0,103,104,223,Regional Outbreak
France,2011,10,1241,0,26,5,0,29,60,0,2,68,70,130,Local Outbreak
France,2011,11,1076,0,14,4,0,21,39,0,3,31,34,73,Sporadic
France,2011,12,807,0,7,1,0,10,18,1,1,33,35,53,Sporadic
France,2011,13,848,0,3,1,0,7,11,0,0,20,20,31,Sporadic
France,2011,14,631,0,3,2,0,1,6,0,0,10,10,16,Sporadic
France,2011,15,654,0,1,1,0,1,3,0,0,4,4,7,No Activity
France,2011,16,584,0,1,1,0,0,2,0,0,3,3,5,No Activity
France,2011,17,544,0,0,1,0,1,2,0,0,0,0,2,No Activity
France,2011,18,406,0,0,0,0,1,1,0,0,1,1,2,No Activity
France,2011,19,397,0,1,0,0,0,1,0,0,1,1,2,No Activity
France,2011,20,278,0,0,0,0,1,1,0,0,0,0,1,No Activity
France,2011,21,546,0,2,0,0,2,4,0,0,0,0,4,No Activity
France,2011,22,310,0,0,0,0,1,1,0,0,0,0,1,No Activity
France,2011,23,253,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,24,297,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2011,25,287,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,26,450,0,1,0,0,2,3,0,0,1,1,4,No Activity
France,2011,27,342,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,28,226,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,29,245,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,30,238,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2011,31,133,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,32,125,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,33,111,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,34,125,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,35,181,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,36,258,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,37,288,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,38,394,0,0,1,0,0,1,0,0,0,0,1,No Activity
France,2011,39,413,0,0,0,0,1,1,0,0,2,2,3,No Activity
France,2011,40,454,0,0,2,0,0,2,0,0,0,0,2,No Activity
France,2011,41,434,0,1,1,0,0,2,0,0,0,0,2,No Activity
France,2011,42,411,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2011,43,444,0,0,1,0,2,3,0,0,0,0,3,No Activity
France,2011,44,491,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2011,45,478,0,0,0,0,1,1,1,0,0,1,2,No Activity
France,2011,46,687,0,1,2,0,2,5,1,0,0,1,6,No Activity
France,2011,47,745,0,0,1,0,3,4,0,0,1,1,5,Sporadic
France,2011,48,873,0,0,1,0,0,1,0,0,0,0,1,No Activity
France,2011,49,887,0,0,5,0,3,8,0,0,0,0,8,Sporadic
France,2011,50,952,0,1,12,0,10,23,0,0,1,1,24,Local Outbreak
France,2011,51,1093,0,1,9,0,28,38,0,0,0,0,38,Sporadic
France,2011,52,1106,0,0,8,0,15,23,1,0,1,2,25,Sporadic
France,2012,1,1063,0,0,17,0,26,43,0,0,1,1,44,Sporadic
France,2012,2,1108,0,3,42,0,65,110,0,1,2,3,113,Sporadic
France,2012,3,1278,0,3,58,0,105,166,0,0,4,4,170,Local Outbreak
France,2012,4,1382,0,3,66,0,148,217,0,1,5,6,223,Local Outbreak
France,2012,5,1390,0,7,112,0,171,290,1,0,5,6,296,Regional Outbreak
France,2012,6,1461,0,8,239,0,221,468,2,0,6,8,476,Widespread Outbreak
France,2012,7,1703,0,18,339,0,340,697,1,0,11,12,709,Widespread Outbreak
France,2012,8,1966,0,26,399,0,512,937,1,0,9,10,947,Widespread Outbreak
France,2012,9,2146,0,22,393,0,582,997,1,0,14,15,1012,Widespread Outbreak
France,2012,10,1703,0,10,246,0,374,630,0,1,9,10,640,Widespread Outbreak
France,2012,11,1369,0,12,201,0,226,439,1,2,16,19,458,Widespread Outbreak
France,2012,12,1124,0,8,130,0,172,310,2,1,19,22,332,Widespread Outbreak
France,2012,13,938,0,9,115,0,91,215,1,2,14,17,232,Regional Outbreak
France,2012,14,762,0,7,44,0,66,117,0,1,17,18,135,Regional Outbreak
France,2012,15,631,0,7,35,0,43,85,0,2,26,28,113,Local Outbreak
France,2012,16,456,0,2,21,0,23,46,1,1,17,19,65,Sporadic
France,2012,17,324,0,1,8,0,17,26,3,0,15,18,44,Sporadic
France,2012,18,505,0,1,3,0,10,14,0,0,5,5,19,Sporadic
France,2012,19,349,0,0,3,0,4,7,0,0,7,7,14,Sporadic
France,2012,20,289,0,0,0,0,3,3,0,0,1,1,4,Sporadic
France,2012,21,251,0,1,0,0,2,3,0,0,2,2,5,Sporadic
France,2012,22,254,0,0,2,0,2,4,0,0,4,4,8,Sporadic
France,2012,23,266,0,0,1,0,1,2,0,0,0,0,2,Sporadic
France,2012,24,296,0,0,1,0,1,2,0,0,3,3,5,Sporadic
France,2012,25,321,0,0,1,0,1,2,0,0,1,1,3,Sporadic
France,2012,26,291,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,27,248,0,0,0,0,0,0,0,1,2,3,3,Sporadic
France,2012,28,234,0,0,0,0,0,0,1,0,3,4,4,Sporadic
France,2012,29,228,0,0,0,0,1,1,0,0,0,0,1,Sporadic
France,2012,30,176,0,0,0,0,1,1,0,0,0,0,1,Sporadic
France,2012,31,164,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,32,175,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,33,160,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,34,134,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,35,175,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,36,210,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2012,37,351,0,0,0,0,0,0,0,0,1,1,1,No Activity
France,2012,38,425,0,0,0,0,1,1,1,0,0,1,2,No Activity
France,2012,39,401,0,1,1,0,0,2,2,1,0,3,5,No Activity
France,2012,40,541,0,0,2,0,0,2,0,1,0,1,3,No Activity
France,2012,41,597,0,0,0,0,4,4,0,0,2,2,6,No Activity
France,2012,42,550,0,2,0,0,4,6,3,0,6,9,15,No Activity
France,2012,43,634,0,0,8,0,6,14,1,2,0,3,17,No Activity
France,2012,44,654,0,6,4,0,4,14,4,0,2,6,20,No Activity
France,2012,45,663,0,4,4,0,10,18,9,1,6,16,34,No Activity
France,2012,46,689,0,6,2,0,2,10,7,0,6,13,23,No Activity
France,2012,47,795,0,8,10,0,16,34,2,0,0,2,36,Sporadic
France,2012,48,953,0,12,4,0,6,22,9,2,13,24,46,Sporadic
France,2012,49,1065,0,22,34,0,26,82,19,2,32,53,135,Sporadic
France,2012,50,1350,0,46,38,0,46,130,46,6,42,94,224,Local Outbreak
France,2012,51,1504,0,92,62,0,146,300,50,6,71,127,427,Regional Outbreak
France,2012,52,1525,0,148,78,0,187,413,65,7,205,277,690,Widespread Outbreak
France,2013,1,1551,0,154,88,0,200,442,56,14,236,306,748,Widespread Outbreak
France,2013,2,1231,0,186,74,0,250,510,87,6,223,316,826,Widespread Outbreak
France,2013,3,1638,0,246,121,0,295,662,142,12,383,537,1199,Widespread Outbreak
France,2013,4,2081,0,378,138,0,402,918,288,15,759,1062,1980,Widespread Outbreak
France,2013,5,2325,0,482,196,0,476,1154,242,8,1087,1337,2491,Widespread Outbreak
France,2013,6,2235,0,460,270,0,534,1264,253,16,1179,1448,2712,Widespread Outbreak
France,2013,7,2360,0,292,155,0,755,1202,227,16,1222,1465,2667,Widespread Outbreak
France,2013,8,2193,0,234,158,0,642,1034,208,18,990,1216,2250,Widespread Outbreak
France,2013,9,1842,0,293,134,0,541,968,94,6,878,978,1946,Widespread Outbreak
France,2013,10,1575,0,152,120,0,448,720,96,17,673,786,1506,Widespread Outbreak
France,2013,11,1263,0,92,142,0,212,446,41,7,356,404,850,Regional Outbreak
France,2013,12,1212,0,40,30,0,176,246,54,10,214,278,524,Local Outbreak
France,2013,13,1006,0,24,32,0,86,142,28,10,139,177,319,Local Outbreak
France,2013,14,809,0,16,8,0,36,60,27,4,77,108,168,Sporadic
France,2013,15,844,0,12,38,0,46,96,13,2,73,88,184,Sporadic
France,2013,16,512,0,8,18,0,18,44,5,1,35,41,85,Sporadic
France,2013,17,700,0,0,4,0,18,22,3,0,33,36,58,Sporadic
France,2013,18,399,0,0,2,0,6,8,0,1,9,10,18,Sporadic
France,2013,19,295,0,0,2,0,0,2,0,0,4,4,6,Sporadic
France,2013,20,403,0,6,2,0,10,18,0,0,10,10,28,No Activity
France,2013,21,337,0,2,0,0,4,6,0,0,4,4,10,No Activity
France,2013,22,302,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,23,417,0,0,0,0,2,2,0,0,0,0,2,No Activity
France,2013,24,350,0,0,0,0,2,2,0,0,2,2,4,No Activity
France,2013,25,337,0,0,0,0,2,2,0,0,2,2,4,No Activity
France,2013,26,334,0,0,0,0,2,2,0,0,0,0,2,No Activity
France,2013,27,312,0,0,0,0,2,2,0,0,0,0,2,No Activity
France,2013,28,338,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,29,290,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,30,240,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,31,239,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,32,186,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,33,165,0,2,0,0,0,2,0,0,0,0,2,No Activity
France,2013,34,173,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,35,153,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,36,304,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,37,426,0,0,2,0,2,4,0,0,0,0,4,No Activity
France,2013,38,509,0,0,0,0,0,0,0,0,6,6,6,No Activity
France,2013,39,596,0,0,2,0,2,4,0,0,0,0,4,No Activity
France,2013,40,552,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2013,41,570,0,0,0,0,0,0,0,0,2,2,2,Sporadic
France,2013,42,661,0,0,2,0,1,3,0,0,0,0,3,No Activity
France,2013,43,698,0,2,16,0,8,26,0,0,2,2,28,Sporadic
France,2013,44,585,0,20,10,0,20,50,0,0,0,0,50,Sporadic
France,2013,45,611,0,18,0,0,26,44,0,0,4,4,48,Sporadic
France,2013,46,669,0,2,2,0,4,8,0,0,0,0,8,Sporadic
France,2013,47,763,0,2,0,0,6,8,0,0,4,4,12,Sporadic
France,2013,48,880,0,2,6,0,4,12,0,0,4,4,16,Sporadic
France,2013,49,1017,0,6,12,0,16,34,0,0,2,2,36,Sporadic
France,2013,50,1063,0,20,28,0,30,78,0,0,8,8,86,Sporadic
France,2013,51,1401,0,46,42,0,68,156,0,0,6,6,162,Sporadic
France,2013,52,1380,0,36,22,0,168,226,0,0,6,6,232,Sporadic
France,2014,1,1525,0,52,34,0,256,342,0,0,2,2,344,Local Outbreak
France,2014,2,1525,0,84,38,0,190,312,0,0,8,8,320,Local Outbreak
France,2014,3,1447,0,122,80,0,254,456,0,0,4,4,460,Local Outbreak
France,2014,4,1613,0,160,112,0,410,682,0,0,16,16,698,Local Outbreak
France,2014,5,1788,0,263,146,0,560,969,0,0,10,10,979,Widespread Outbreak
France,2014,6,1979,0,394,153,0,688,1235,0,0,4,4,1239,Widespread Outbreak
France,2014,7,2208,0,357,172,0,833,1362,0,0,24,24,1386,Widespread Outbreak
France,2014,8,2131,0,330,116,0,899,1345,0,0,5,5,1350,Widespread Outbreak
France,2014,9,2222,0,232,129,0,899,1260,0,0,14,14,1274,Widespread Outbreak
France,2014,10,1954,0,162,99,0,637,898,0,0,8,8,906,Widespread Outbreak
France,2014,11,1758,0,106,74,0,507,687,0,0,17,17,704,Widespread Outbreak
France,2014,12,1447,0,86,40,0,330,456,0,0,11,11,467,Widespread Outbreak
France,2014,13,1072,0,60,35,0,135,230,0,0,14,14,244,Local Outbreak
France,2014,14,1079,0,30,47,0,130,207,0,0,14,14,221,Local Outbreak
France,2014,15,1022,0,26,26,0,98,150,0,0,6,6,156,Local Outbreak
France,2014,16,820,0,9,16,0,46,71,0,0,11,11,82,Sporadic
France,2014,17,780,0,6,5,0,36,47,0,0,6,6,53,Local Outbreak
France,2014,18,653,0,6,8,0,17,31,0,0,7,7,38,Sporadic
France,2014,19,574,0,4,3,0,9,16,0,0,1,1,17,Sporadic
France,2014,20,499,0,5,5,0,2,12,0,0,7,7,19,Sporadic
France,2014,21,525,0,3,2,0,3,8,0,0,4,4,12,No Activity
France,2014,22,463,0,5,3,0,4,12,0,0,5,5,17,Sporadic
France,2014,23,484,0,4,2,0,4,10,0,0,2,2,12,Sporadic
France,2014,24,459,0,3,1,0,0,4,0,0,4,4,8,Sporadic
France,2014,25,506,0,4,4,0,1,9,0,0,4,4,13,Sporadic
France,2014,26,448,0,0,2,0,0,2,0,0,0,0,2,No Activity
France,2014,27,485,0,2,1,0,0,3,0,0,0,0,3,No Activity
France,2014,28,461,0,1,0,0,1,2,0,0,0,0,2,No Activity
France,2014,29,371,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2014,30,347,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2014,31,359,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2014,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2014,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2014,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2014,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2014,36,296,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2014,37,432,0,0,0,0,1,1,0,0,0,0,1,No Activity
France,2014,38,490,0,0,0,0,0,0,0,0,1,1,1,No Activity
France,2014,39,458,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2014,40,525,0,0,1,0,4,5,0,0,2,2,7,No Activity
France,2014,41,529,0,0,6,0,2,8,0,0,2,2,10,Sporadic
France,2014,42,618,0,0,0,0,12,12,0,0,4,4,16,Sporadic
France,2014,43,706,0,0,10,0,14,24,0,0,6,6,30,Sporadic
France,2014,44,635,0,0,0,0,8,8,0,0,4,4,12,Sporadic
France,2014,45,646,0,0,2,0,0,2,0,0,0,0,2,Sporadic
France,2014,46,623,0,0,0,0,4,4,0,0,4,4,8,No Activity
France,2014,47,685,0,6,2,0,12,20,0,0,2,2,22,Sporadic
France,2014,48,943,0,4,2,0,18,24,0,0,18,18,42,Sporadic
France,2014,49,866,0,4,6,0,18,28,0,0,6,6,34,Sporadic
France,2014,50,1177,0,22,26,0,34,82,0,0,24,24,106,Sporadic
France,2014,51,1182,0,33,39,0,105,177,0,0,48,48,225,Sporadic
France,2014,52,1209,0,20,52,0,174,246,0,0,61,61,307,Sporadic
France,2015,1,0,0,40,61,0,212,313,0,0,42,42,355,No Report
France,2015,2,1288,0,75,123,0,399,597,0,0,96,96,693,Regional Outbreak
France,2015,3,1668,0,99,220,0,677,996,0,0,149,149,1145,Regional Outbreak
France,2015,4,1775,0,131,307,0,1100,1538,0,0,182,182,1720,Regional Outbreak
France,2015,5,2067,0,139,343,0,1758,2240,0,0,292,292,2532,Widespread Outbreak
France,2015,6,2657,0,215,550,0,2606,3371,0,0,407,407,3778,Widespread Outbreak
France,2015,7,3012,0,227,748,0,3351,4326,0,0,543,543,4869,Widespread Outbreak
France,2015,8,3388,0,238,663,0,3123,4024,0,0,707,707,4731,Widespread Outbreak
France,2015,9,3228,0,176,399,0,2024,2599,0,0,803,803,3402,Widespread Outbreak
France,2015,10,2715,0,98,226,0,1044,1368,0,0,685,685,2053,Widespread Outbreak
France,2015,11,2087,0,56,116,0,547,719,0,0,566,566,1285,Widespread Outbreak
France,2015,12,1747,0,30,30,0,304,364,0,0,437,437,801,Widespread Outbreak
France,2015,13,1434,0,17,17,0,169,203,0,0,338,338,541,Widespread Outbreak
France,2015,14,1175,0,3,14,0,96,113,0,0,293,293,406,Widespread Outbreak
France,2015,15,1051,0,1,3,0,27,31,0,0,146,146,177,Regional Outbreak
France,2015,16,730,0,1,1,0,5,7,0,0,27,27,34,Local Outbreak
France,2015,17,811,0,0,0,0,7,7,0,0,21,21,28,Sporadic
France,2015,18,712,0,0,0,0,5,5,0,0,21,21,26,Sporadic
France,2015,19,389,0,0,0,0,0,0,0,0,5,5,5,Sporadic
France,2015,20,434,0,1,0,0,1,2,0,0,3,3,5,Sporadic
France,2015,21,410,0,0,0,0,1,1,0,0,0,0,1,No Activity
France,2015,22,403,0,0,0,0,2,2,0,0,0,0,2,Sporadic
France,2015,23,358,0,0,0,0,0,0,0,0,3,3,3,Sporadic
France,2015,24,347,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,25,417,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,26,458,0,0,0,0,1,1,0,0,2,2,3,Sporadic
France,2015,27,430,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,28,417,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,29,391,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,30,333,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,31,336,0,0,1,0,0,1,0,0,0,0,1,No Activity
France,2015,32,349,0,1,0,0,0,1,0,0,0,0,1,No Activity
France,2015,33,289,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,34,305,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,35,319,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,36,338,0,0,1,0,0,1,0,0,0,0,1,No Activity
France,2015,37,356,0,0,0,0,0,0,0,0,0,0,0,No Activity
France,2015,38,346,0,0,0,0,0,0,0,0,1,1,1,No Activity
France,2015,39,490,0,0,1,0,0,1,0,0,0,0,1,No Activity
France,2015,40,511,0,0,0,0,5,5,0,0,0,0,5,No Activity
France,2015,41,1310,0,2,7,0,18,27,0,0,3,3,30,Sporadic
France,2015,42,1345,0,3,7,0,11,21,0,0,5,5,26,Sporadic
France,2015,43,1661,0,0,0,0,4,4,0,0,5,5,9,Sporadic
France,2015,44,1929,0,0,0,0,22,22,0,0,5,5,27,Sporadic
France,2015,45,1867,0,0,0,0,16,16,0,0,4,4,20,Sporadic
France,2015,46,1644,0,2,0,0,7,9,0,0,3,3,12,Sporadic
France,2015,47,1788,0,0,0,0,11,11,0,0,2,2,13,Sporadic
France,2015,48,1931,0,0,0,0,4,4,0,2,4,6,10,Sporadic
France,2015,49,2212,0,3,0,0,11,14,0,4,8,12,26,Sporadic
France,2015,50,2439,0,2,0,0,10,12,0,7,17,24,36,Sporadic
France,2015,51,2731,0,7,4,0,23,34,0,13,22,35,69,Sporadic
France,2015,52,2641,0,7,5,0,17,29,0,6,32,38,67,Sporadic
France,2015,53,2245,0,11,0,0,24,35,0,5,31,36,71,Sporadic
France,2016,1,1750,0,13,2,0,39,54,0,18,77,95,149,No Report
France,2016,2,1632,0,28,6,0,72,106,0,24,78,102,208,No Report
France,2016,3,1648,0,88,4,0,134,226,3,48,161,212,438,No Report
France,2016,4,1974,0,110,5,0,245,360,0,132,375,507,867,No Report
France,2016,5,2256,0,161,5,0,261,427,4,179,607,790,1217,No Report
France,2016,6,2313,0,194,7,0,285,486,0,200,803,1003,1489,No Report
France,2016,7,2312,0,172,0,0,388,560,4,230,954,1188,1748,No Report
France,2016,8,2478,0,186,5,0,503,694,0,220,1252,1472,2166,No Report
France,2016,9,2510,0,212,3,0,440,655,2,273,1124,1399,2054,No Report
France,2016,10,2576,0,217,2,0,475,694,2,311,1262,1575,2269,No Report
France,2016,11,2536,0,211,1,0,558,770,3,257,1321,1581,2351,No Report
France,2016,12,2243,0,230,4,0,387,621,1,196,1179,1376,1997,No Report
France,2016,13,2005,0,248,17,0,414,679,2,103,883,988,1667,No Report
France,2016,14,1735,0,199,9,0,321,529,0,67,570,637,1166,No Report
France,2016,15,1622,0,82,4,0,213,299,0,29,278,307,606,No Report
France,2016,16,1237,0,67,0,0,130,197,0,5,151,156,353,No Report
France,2016,17,951,0,40,3,0,66,109,0,2,57,59,168,No Report
France,2016,18,631,0,12,0,0,45,57,0,1,27,28,85,No Report
France,2016,19,568,0,5,0,0,19,24,0,0,15,15,39,No Report
France,2016,20,516,0,2,0,0,15,17,0,0,5,5,22,No Report
France,2016,21,558,0,2,0,0,4,6,0,0,3,3,9,No Report
France,2016,22,571,0,0,0,0,1,1,0,0,0,0,1,No Report
France,2016,23,478,0,0,0,0,2,2,0,0,2,2,4,No Report
France,2016,24,467,0,1,0,0,3,4,0,0,1,1,5,No Report
France,2016,25,470,0,1,0,0,2,3,0,0,3,3,6,No Report
France,2016,26,473,0,0,0,0,2,2,0,0,1,1,3,No Report
France,2016,27,404,0,0,0,0,1,1,0,0,0,0,1,No Report
France,2016,28,337,0,1,0,0,2,3,0,0,0,0,3,No Report
France,2016,29,331,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2016,30,379,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2016,31,296,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2016,32,300,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2016,33,252,0,0,0,0,1,1,0,0,0,0,1,No Report
France,2016,34,302,0,0,0,0,1,1,0,0,0,0,1,No Report
France,2016,35,248,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2016,36,286,0,0,0,0,3,3,0,0,1,1,4,No Report
France,2016,37,308,0,0,0,0,2,2,0,0,3,3,5,No Report
France,2016,38,492,0,0,6,0,2,8,0,0,6,6,14,No Report
France,2016,39,460,0,0,0,0,2,2,0,0,3,3,5,No Report
France,2016,40,404,0,0,1,0,16,17,0,0,2,2,19,No Report
France,2016,41,,0,0,4,,10,14,0,0,0,0,14,No Report
France,2016,42,,0,1,3,,17,21,0,0,2,2,23,No Report
France,2016,43,,0,1,6,,11,18,0,0,1,1,19,No Report
France,2016,44,,0,0,6,,24,30,0,0,7,7,37,No Report
France,2016,45,,0,0,18,,16,34,0,0,0,0,34,No Report
France,2016,46,,0,0,26,,29,55,0,0,0,0,55,No Report
France,2016,47,,0,0,42,,40,82,0,2,8,10,92,No Report
France,2016,48,,0,0,53,,84,137,0,0,8,8,145,No Report
France,2016,49,,0,1,124,,215,340,0,0,3,3,343,No Report
France,2016,50,,0,2,238,,627,867,0,0,3,3,870,No Report
France,2016,51,,0,2,338,,1335,1675,0,0,8,8,1683,No Report
France,2016,52,,0,2,326,,1927,2255,0,0,11,11,2266,No Report
France,2017,1,,0,3,449,,1591,2043,0,0,10,10,2053,No Report
France,2017,2,,0,3,433,,1598,2034,0,0,6,6,2040,No Report
France,2017,3,,0,3,362,,1161,1526,0,0,4,4,1530,No Report
France,2017,4,,0,0,346,,1223,1569,0,0,9,9,1578,No Report
France,2017,5,,0,7,383,,1138,1528,0,0,17,17,1545,No Report
France,2017,6,,0,4,245,,592,841,0,0,11,11,852,No Report
France,2017,7,,0,2,176,,354,532,0,0,17,17,549,No Report
France,2017,8,,0,1,79,,143,223,1,0,17,18,241,No Report
France,2017,9,,0,1,40,,87,128,1,0,8,9,137,No Report
France,2017,10,,0,1,23,,44,68,0,0,7,7,75,No Report
France,2017,11,,0,1,12,,25,38,0,0,14,14,52,No Report
France,2017,12,,0,4,9,,12,25,0,0,4,4,29,No Report
France,2017,13,,0,0,1,,4,5,0,0,8,8,13,No Report
France,2017,14,,0,0,0,,1,1,0,0,2,2,3,No Report
France,2017,15,,0,0,0,,0,0,0,0,0,0,0,No Report
France,2017,16,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,17,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,18,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,19,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,20,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,21,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,22,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,23,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,24,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,25,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,26,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,27,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,28,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,29,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,30,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,31,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,32,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,33,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,34,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,35,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,36,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,37,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,38,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,39,0,0,0,0,0,0,0,0,0,0,0,0,No Report
France,2017,40,,0,0,0,,2,2,0,0,1,1,3,No Report
France,2017,41,,0,1,2,,4,7,0,0,1,1,8,No Report
France,2017,42,,0,4,2,,2,8,0,0,1,1,9,No Report
France,2017,43,,0,4,5,,7,16,0,0,2,2,18,No Report
France,2017,44,,0,4,0,,18,22,0,0,4,4,26,No Report
France,2017,45,,0,4,2,,9,15,1,0,7,8,23,No Report
France,2017,46,,0,8,4,,18,30,1,0,6,7,37,No Report
